ID,Group,Credit,Title,Prof,Time,Description,URL
42234,1,3,فلسفه علم ۱,جواد اکبری تختمشلو,یک‌شنبه 13:30 تا 16:30,«از دروس الزامی دورۀ ارشد»، ویژه دانشجویان ارشد ورودی 1401 گروه (اجباری در ترم اول دانشجو),cw.sharif.edu
42239,1,3,فلسفه دین,سیدحسن حسینی سروری,دوشنبه 9 تا 12,«از دروس اختیاری دورۀ ارشد» - کلیه دانشجویان گروه و دانشگاه,vc.sharif.edu/hoseinih
42242,1,3,مقولات ویژه در فلسفه علم,جواد اکبری تختمشلو,سه‌شنبه 13:30 تا 16:30,«از دروس اختیاری دورۀ ارشد» - کلیه دانشجویان گروه و دانشگاه,cw.sharif.edu
42258,1,3,فلسفه ذهن ۱,ابراهیم آزادگان، محمدحسن مرصعی,دوشنبه 15 تا 18,«از دروس اختیاری دورۀ ارشد» - کلیه دانشجویان گروه و دانشگاه,vc.sharif.edu/azadegan
42368,1,3,فلسفه غرب ۱,سید علی طاهری خرم آبادی,سه‌شنبه 9 تا 12,«از دروس الزامی دوره ارشد»، ویژه دانشجویان ارشد ورودی 1401 گروه,vc.sharif.edu/ataheri
42373,1,3,مقدمه‌ای بر فلسفه علم,مصطفی تقوی,چهارشنبه 10 تا 13,«از دروس الزامی دوره فرعی فلسفه علم» - کلیه دانشجویان دانشگاه (به استثنای دانشجویان دوره های اصلی گروه),vc.sharif.edu/m-taqavi
42374,1,3,درآمدی برفلسفه,ابراهیم آزادگان,چهارشنبه 10 تا 13,«از دروس الزامی دوره فرعی فلسفه علم»، ویژه دانشجویان دوره فرعی - کلیه دانشجویان دانشگاه,vc.sharif.edu/azadegan
42384,1,3,درآمدی بر فیزیک,نرگس بهمن پور,دوشنبه 12 تا 15,درس جبرانی (اجباری در ترم اول دانشجو) برای دانشجویان ارشد ورودی 1401گروه که کارشناسی آنها در علوم انسانی است (اخذ این درس در این ترم برای دانشجویان ارشد ورودی 1400 گروه نیز که کارشناسی آنها در علوم انسانی است و سال گذشته به علت عدم حد نصاب و لذا ارائه نشدن درس موفق به گذراندن آن نشده اند اجباری است) - کلیه دانشجویان دانشگاه,vc.sharif.edu/nargesbahmanpour
42389,1,3,متافیزیک,سید علی طاهری خرم آبادی,دوشنبه 9 تا 12,درس جبرانی (اجباری در ترم اول دانشجو) برای دانشجویان ارشد ورودی 1401 گروه که کارشناسی آنها در رشته های علوم پایه، فنی و یا مهندسی است - دانشجویان دوره فرعی «فلسفه علم»، کلیه دانشجویان دانشگاه,vc.sharif.edu/ataheri
42546,1,2,فلسفه فناوری پیشرفته ۱,مصطفی تقوی,یک‌شنبه 17 تا 19,«از دروس الزامی دورۀ دکتری گروه»، ویژه دانشجویان دکتری ورودی 1400 گروه,vc.sharif.edu/m-taqavi
42548,1,2,فلسفه اخلاق پیشرفته,ابراهیم آزادگان,شنبه 15 تا 17,«از دروس اختیاری دوره دکتری گروه»،,vc.sharif.edu/azadegan
44002,1,3,مبانی کارآفرینی,سمانه عربشاهی، سیدعلیرضا فیض بخش بازرگانی,یک‌شنبه و سه‌شنبه 15 تا 16:30,برای دانشجویان کارشناسی,vc.sharif.edu/alireza-feyz
44002,2,3,مبانی کارآفرینی,سیدعلیرضا فیض بخش بازرگانی، محمد مهدی جهان بخت,شنبه و دوشنبه 13:30 تا 15,برای دانشجویان کارشناسی,vc.sharif.edu/alireza-feyz
44023,1,3,مبانی مدیریت نوآوری,سیدایمان میرعمادی,شنبه و دوشنبه 11 تا 12:30,برای دانشجویان کارشناسی,vc.sharif.edu/simiremadi
44033,1,3,مبانی اقتصادسنجی,سیدرضا میرنظامی,شنبه و دوشنبه 13:30 تا 15,جبرانی برای دانشجویان سیاستگذاری ورودی 1401,vc.sharif.edu/srmirnezami
44108,1,3,حسابداری برای مدیران,احمد آژنگ,شنبه و دوشنبه 16:30 تا 18,جبرانی فقط برای دانشجویان ترم اول MBA ورودی مهر 1401 دانشجویان کارشناسی در صورت ثبت نام حذف خواهند شد,vc.sharif.edu/a.azhang
44122,1,3,روش‌های تصمیم‌گیری برای مدیران,محمدتقی عیسائی,شنبه و دوشنبه 15 تا 16:30,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/isaai
44127,1,3,همکاری استراتژیک در زمینه تکنولوژی,نیما گروسی مختارزاده,سه‌شنبه 16:30 تا 19:30,برای دانشجویان رشته مدیریت کسب وکار (MBA),https://vc.sharif.edu/ch/mokhtarzadeh
44129,1,3,سرمایه گذاری خطرپذیر,ایمان حاجی زاده صفار، سیدمحمدرضا فرحی,چهارشنبه 8 تا 11,برای دانشجویان رشته مدیریت کسب و کار (MBA),https://vc.sharif.edu/ch/smr.farahi
44133,1,3,مدل‌های کسب و کار پلتفرمی,حامد تاج الدین,یک‌شنبه و سه‌شنبه 13:30 تا 15,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/hamed.tajedin
44137,1,3,تحول دیجیتال,رسول سراییان,یک‌شنبه 8 تا 11,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/rasoul1341
44155,1,3,اقتصاد مدیریت,امینه محمود زاده احمدی نژاد,یک‌شنبه و سه‌شنبه 15 تا 16:30,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم اول و ماقبل,vc.sharif.edu/mahmoodzadeh
44161,1,3,برنامه‌ریزی استراتژیک,آرش خلیلی نصر,یک‌شنبه و سه‌شنبه 13:30 تا 15,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد,vc.sharif.edu/khalilinasr
44161,2,3,برنامه‌ریزی استراتژیک,محمد مهدی جهان بخت,شنبه و دوشنبه 16:30 تا 18,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد,vc.sharif.edu/mmjahan
44168,1,3,رفتار سازمانی,مسعود شادنام,شنبه و دوشنبه 13:30 تا 15,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم اول و ماقبل,vc.sharif.edu/shadnam
44168,2,3,رفتار سازمانی,سارا بانکی,سه‌شنبه 9:30 تا 12:30,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم اول و ماقبل,https://vc.sharif.edu/ch/banki
44177,1,3,افته‌هایی در مالی شرکت‌ها,حسین عبده تبریزی,سه‌شنبه 15 تا 18,برای دانشجویان رشته مدیریت کسب و کار (MBA) و اختیاری زمینه مالی دانشجویان رشته علوم اقتصادی,vc.sharif.edu/h.abdoh.tabrizi
44178,1,3,پیاده‌سازی استراتژی,محمدرضا آراستی,شنبه و دوشنبه 15 تا 16:30,برای دانشجویان رشته مدیریت کسب و کار (MBA) ،‌ تخصصی الزامی  گرایش  استراتژی,https://vc.sharif.edu/ch/arasti
44224,1,3,مدیریت بازاریابی,منوچهر نجمی,شنبه و دوشنبه 13:30 تا 15,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد,vc.sharif.edu/m.najmi
44224,2,3,مدیریت بازاریابی,ناصر کرمی,یک‌شنبه و سه‌شنبه 11 تا 12:30,"برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد
اولین جلسه کلاس سه شنبه
29 شهریور",vc.sharif.edu/nr.karami
44224,3,3,مدیریت بازاریابی,سید علیرضا میرباقری,شنبه و دوشنبه 9:30 تا 11,"برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد
اولین جلسه کلاس از شنبه دوم مهر",vc.sharif.edu/mirbagheri
44226,1,3,نظریه بازی برای مدیران,مسعود طالبیان,یک‌شنبه و سه‌شنبه 11 تا 12:30,"برای دانشجویان رشته مدیریت کسب و کار (MBA)
شروع کلاس از سه شنبه 29 شهریور",vc.sharif.edu/masoudtalebian
44232,1,3,استراتژی بازاریابی,سید علیرضا میرباقری، منوچهر نجمی,شنبه و دوشنبه 16:30 تا 18,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/m.najmi
44233,1,3,تحقیقات بازاریابی,شیرین اصلانی,شنبه و دوشنبه 13:30 تا 15,برای دانشجویان رشته مدیریت کسب و کار (MBA) ،‌ تخصصی الزامی  گرایش بازاریابی  پیشنیاز درس مدیریت بازاریابی است,https://vc.sharif.edu/ch/sh.aslani
44234,1,3,مدیریت زنجیره تامین,محمدرضا اکبری جوکار,یک‌شنبه و سه‌شنبه 11 تا 12:30,برای دانشجویان رشته مدیریت کسب و کار (MBA) ،‌ تخصصی الزامی  گرایش عملیات و زنجیره تامین,vc.sharif.edu/reza.akbari
44252,1,3,مدیریت تحول سازمانی ,ایمان حاجی زاده صفار,سه‌شنبه 8 تا 11,برای دانشجویان رشته مدیریت کسب و کار (MBA),https://vc.sharif.edu/ch/hajizadeh
44281,1,3,مدیریت عملیات,محمدتقی عیسائی,شنبه و دوشنبه 11 تا 12:30,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد,vc.sharif.edu/isaai
44311,1,3,مدیریت مالی بنگاه‌ها,مهدی حق باعلی,شنبه و دوشنبه 8 تا 9:30,برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد,vc.sharif.edu/mehdi.haghbaali
44311,2,3,مدیریت مالی بنگاه‌ها,مسعود طالبیان,یک‌شنبه و سه‌شنبه 8 تا 9:30,"برای دانشجویان رشته مدیریت کسب و کار (MBA) ترم  دوم و مابعد
شروع کلاس از سه شنبه 29 شهریور",vc.sharif.edu/masoudtalebian
44313,1,3,مدیریت سرمایه‌گذاری,فرشاد حق پناه,یک‌شنبه و سه‌شنبه 13:30 تا 15,برای دانشجویان رشته مدیریت کسب و کار (MBA),https://vc.sharif.edu/ch/farshad.haghpanah
44316,1,3,نوآوری در کسب و کار,عبدالحمید مدرس,دوشنبه و چهارشنبه 16:30 تا 18,برای دانشجویان رشته مدیریت کسب و کار (MBA),https://vc.sharif.edu/ch/modares
44401,1,3,روش‌های تحقیق در مدیریت,آرش خلیلی نصر,یک‌شنبه و سه‌شنبه 16:30 تا 18,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/khalilinasr
44414,1,3,مدیریت پروژه,رضا دهقان,سه‌شنبه 15 تا 18,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/rdehghan
44431,1,3,بازاریابی بین‌المللی,محمدرضا سعیدی,دوشنبه 8 تا 11,برای دانشجویان رشته مدیریت کسب و کار (MBA),vc.sharif.edu/saeediib05
44501,1,3,روشهای پژوهش در سیاستگذاری,سیدرضا میرنظامی، علی ملکی,شنبه و دوشنبه 9:30 تا 11,برای دانشجویان سیاستگذاری ورودی 1400,vc.sharif.edu/a.maleki
44503,1,3,جامعه شناسی برای سیاستگذاری عمومی,روح الله هنرور,شنبه و دوشنبه 11 تا 12:30,برای دانشجویان سیاستگذاری ورودی 1400,cw.sharif.edu
44504,1,3,نظریه‌های سیاست عمومی,علی ملکی,شنبه و دوشنبه 7:30 تا 9,برای دانشجویان سیاستگذاری ورودی 1401,vc.sharif.edu/a.maleki
44509,1,3,فناوری ، نوآوری و توسعه,سیدایمان میرعمادی,شنبه و دوشنبه 15 تا 16:30,دانشجویان رشته مدیریت کسب و کار (MBA) و دانشجویان سیاستگذاری ورودی 1400,vc.sharif.edu/simiremadi
44513,1,3,سیاست گذاری انرژی و محیط زیست,سیدرضا میرنظامی، مهدی شریف زاده,شنبه و دوشنبه 16:30 تا 18,برای دانشجویان سیاستگذاری ورودی 1400,vc.sharif.edu/srmirnezami
44616,1,3,مهندسی مالی,شیوا زمانی,یک‌شنبه و سه‌شنبه 9:30 تا 11,"برای دانشجویان رشته مدیریت کسب و کار (MBA)
و علوم اقتصادی",vc.sharif.edu/zamani
44629,1,3,تحلیل داده و محاسبات با کارایی بالا,حمیدرضا آرین,یک‌شنبه و سه‌شنبه 16:30 تا 18,"اختیاری برای دانشجویان دوره فرعی اقتصاد
میان ترم 28 آبان ساعت 16:30",vc.sharif.edu/arian
44697,1,3,آشنایی با اقتصاد دیجیتال,فرهاد نیلی,چهارشنبه 9 تا 12,اختیاری برای دانشجویان دوره فرعی اقتصاد,vc.sharif.edu/farhaad.nili
44709,1,3,اقتصادسنجی ۲,محمد حسین رحمتی,یک‌شنبه و سه‌شنبه 16:30 تا 18,برای دانشجویان کارشناسی ارشد علوم اقتصادی,vc.sharif.edu/rahmati
44711,1,3,اقتصاد کلان ۲,امینه محمود زاده احمدی نژاد,یک‌شنبه و سه‌شنبه 11 تا 12:30,اجباری برای دانشجویان ارشد علوم اقتصادی گرایش اقتصادنظری ( زمینه اقتصاد) و اختیاری زمینه مالی و اختیاری گرایش اقتصاد انرژی,vc.sharif.edu/mahmoodzadeh
44712,1,3,اقتصاد ریاضی,شیوا زمانی,یک‌شنبه و سه‌شنبه 13:30 تا 15,اجباری دانشجویان کارشناسی ارشد علوم اقتصادی,vc.sharif.edu/zamani
44713,1,3,اقتصاد ایران,مسعود نیلی,یک‌شنبه و سه‌شنبه 15 تا 16:30,اختیاری دانشجویان ارشد علوم اقتصادی زمینه اقتصاد و اختیاری گرایش اقتصادانرژی - دانشجویان سیاستگذاری با نظر و تایید استادراهنما بر اساس میزان ارتباط پایان نامه با دروس و موافقت استادراهنما (سایر دانشجویان با موافقت استاد درس),vc.sharif.edu/m.nili
44714,1,3,مبانی اقتصاد,سید علی مدنی زاده,یک‌شنبه و سه‌شنبه 7:30 تا 9,جبرانی برای دانشجویان کارشناسی ارشد علوم اقتصادی و کارشناسی ارشد سیاستگذاری علم و فناوری و جبرانی دانشجویان ارشد رشته مهندسی سیستمهای انرژی (کلیه گرایشها) - ظرفیت محدود برای دانشجویان کارشناسی که با درخواست دوره فرعی اقتصاد آنها موافقت و یا بصورت مشروط پذیرفته شده است. جلسه اول تشکیل کلاس 29 شهریور می باشد.,vc.sharif.edu/madanizadeh
44715,1,3,اقتصاد خرد ۱,غلامرضا کشاورزحداد,شنبه و دوشنبه 13:30 تا 15,اجباری دانشجویان کارشناسی ارشد علوم اقتصادی,vc.sharif.edu/g.k.haddad
44715,2,3,اقتصاد خرد ۱,سیدفرشاد فاطمی اردستانی,یک‌شنبه و سه‌شنبه 15 تا 16:30,اجباری دانشجویان کارشناسی ارشد علوم اقتصادی,vc.sharif.edu/ffatemi
